name,rating,review
 Sang Đinh,5,"Mua đc 3 tuần thấy máy xài rất tốt pin trâu hẳn so với vs Iphone 12 Mini lại chơi game ip 13 năm nay tối ưu chip cực ngon nên k có trình trạng nóng máy giảm sáng
"
Nguyễn Thị Luyển,5,"màn hình sắc nét, dễ kết nối, sạc nhanh"
Phan Ngọc Phú,5,"dùng mượt, màn hình nét, điện thoại chính hãng, nên mua hàng ở fpt"
 Nguyễn Thị Nhung,5,"Chất lượng sản phẩm tuyệt vời, đóng gói sản phẩm rất đẹp và chắc chắn, Shop phản hồi nhanh, nhiệt tình, sẽ tiếp tục ủng hộ trong tương lai.
"
Quang Đức,4,FPT Shop bảo hành sản phẩm chu đáo nên mình ưng lắm ạ.
Hoàng Văn Mạnh,5,"máy nhỏ gọn, cầm chắc tay, nhân viên tư vấn chuyên nghiệp"
Nam Anh,5,"Sản phẩm thì chính hãng, bảo hành thì có hệ thống đầy đủ, cộng thêm nhiều khuyến mãi hấp dẫn nữa. Nên dù ai nói ngả nói nghiêng, mình vẫn luôn chọn FPT <3"
Trần Bích Hạnh,5,"điện thoại dùng ok, bảo hành tốt, giao hàng nhanh"
Phạm Chu Toàn,5,"thiết kế đẹp, điện thoại dùng tốt, mượt, giao hàng nhanh"
VĂN TRẦN GIA KHANH,5,giao hàng nhanh
NGUYỄN THÀNH NAM,5,"Sản phẩm được hỗ trợ trả góp nhanh, thủ tục đơn giản"
Sơn,5,nhỏ nhưng có võ
 Nguyễn Phi Hùng,5,"cảm ứng mượt, thiết kế sang chảnh, tư vấn rất nhiệt tình 10 điểm luôn"
 Dương Hồng Nhung,5,chỉ iphone mới mang lại hạnh phúc cho em + thêm nhân viên tư vấn nhiệt tình lắm lun
Tấn Lộc,5,"Giao hàng nhanh vc, nv giao hàng vui tính, thân thiện lại còn hướng dẫn nữa chứ"
 Nguyễn Cảnh Hiệp,5," sản phẩm thiết kế đẹp, chất lượng sản phẩm tốt, tư vấn nhiệt tình
"
Hà Anh,5,"Sản phẩm dùng rất ok, yên tâm về chất lượng khi mua hàng tại FPT "
Hương Thủy,5, san pham chat luong‍♂️cam on shop nhe
Lê Hữu Đức,4,Máy oke nhưng có cái pin hơi mau hết xíu ạ
Tuấn Khanh,5,Mua đc 3 tuần thấy máy xài rất tốt pin trâu hẳn so với mấy đời trước và lại chơi game ip 13 năm nay tối ưu chip cực ngon nên k có trình trạng nóng máy giảm sáng
Xuân Thủy,5,Máy này vừa ngon lại vừa đẹp Mỗi tội nặng túi tiền quá huhu 
Điệp,5,"Màn hình đẹp, đủ sáng đẹp, tốc độ xử lý tốt, chưa thấy lag với những tác vụ hàng ngày"
Quang Hà,5,Thế giới giải trí sẽ trở nên phong phú và sống động nhờ chiếc phone này
Thu Hà,5,"chính sách trả góp linh hoạt, vừa giá"
Huyền Anh,5,"sản phẩm dùng cực tốt trong tầm giá,camera chụp cực nét chip đủ dùng"
Lê Quân,5,"cảm hơi ảo.còn lại đều OK.nhân viên lịch sự,nhiệt tình,thân thiện"
Quyền Linh,4,Đã mua sản phẩm này và khá ưng dịch vụ của shop 1 hoàng văn thụ
Lê Bích Ngà,5,"Điện thoại cảm ứng mượt mà, chụp ảnh đẹp"
Công Khanh,5,"Shop rất nhiệt tình hỗ trợ, giải đáp cho m. Máy chính hãng VN/A, nguyên seal. Giao hàng siêu nhanh"
Lan Vy,5,"hiệu năng tốt, camera chụp hình rất đẹp, xử lý ảnh hậu kỳ tuyệt vời"
Vũ Thu Hoài,5,"Điện thoại chụp ảnh đẹp, các ứng dụng giải trí chạy mượt"
 Trần Ngọc Ánh,5,Mình hay ra ngoài đeo khẩu trang bịt kín mít lựa chọn máy này rất tiện dụng
Phạm Ngọc,5,"Điện thoại đẹp, giao hàng nhanh chóng. Mình mua 2 cái luôn. Rất hài lòng về sản phẩm"
Thanh Vân,5,"tôi rất hài lòng về sản phẩm từ chơi game, thưởng thức các video, livestream"
Nguyễn Thị Nhàn,5,"Máy đã dùng vài tháng, rất ổn, hàng chính hãng nguyên seal"
Lê Trung Hiếu,5,"Rất yên tâm khi mua hàng ở FPT vì chất lượng sản phẩm, khuyến mãi hậu mãi, và rất ưng cách phục vụ của shop 134 phạm văn đồng."
 Lê Ngọc An,5,Khả năng nhận diện ID chuẩn xác
 Huynh Ngoc Hung,5,"Trả góp khá là linh hoạt, nhiều gói ưu đãi"
Lê Hà ,5,"Điện thoại cảm ứng chạy mượt với các ứng dụng giải trí như game, phim ảnh"
Phan Hạnh Nhân,5,Điện thoại có thiết kế đơn giản nhưng các tính năng đều chạy mượt
Thu Trang,5,"điện thoại dùng rất ok, màu sắc thời thượng, hiệu suất mạnh mẽ, camera sắc nét"
Chị Ny,5,"Hiệu năng cực ổn ấy, cơ mà khá kén khách khi mà màn hình bé và không phải ai cũng thích Touch ID. Mua hàng của FPTShop nên yên tâm lắm, cơ mà giao hàng hơi lâu
"
Lê Hạnh Nhi,5,"Chụp ảnh, quay video đều đẹp, pin dùng được lâu"
Lam Nguyễn,5,"Giao hàng nhanh ạ, nhân viên FPT dễ thương lắm, tư vấn nhiệt tình, sp thì quá oke"
Bảo trung,5,"Giá tốt màn hình đẹp loa to giao diện mượt mà hiệu năng cân bằng
"
Trần Giang Ngân,5,"máy dùng ổn, màn hình chất lượng, camera chụp hình chuyên nghiệp, pin cực trâu"
Loan,5,"Dung lượng pin ấn tượng, kết nối siêu nhanh"
Phước Sang,5,"Chụp ảnh đẹp, tốc độ lướt mạng nhanh"
Quốc Huy,5,"máy nhỏ gọn như các dòng iphone đời trước, sử dụng khá tốt"
Hồ Xuân Quang,5,"màu đen nhìn sang lắm luôn, kết nối mạng nhanh chóng, tốc độ máy mượt mà"
Mỹ Miều,5,"Hàng chuẩn y hình, đúng màu và dung lượng. Nhận xong mang ra store cài đặt các bạn nhiệt tình lắm nha"
Hà Văn Bé,5,Có kết nối 5G siêu xịn
Tú An,5,"Sản phẩm rất hợp túi tiền, nhỏ gọn dễ dàng thao tác. Nhân viên tư vấn rất thân thiện và nhiệt tình.


"
quý,5,"dùng mượt, thủ tục trả góp đơn giản nhanh"
Nam Minh,5,Điện thoại tốt . Và nhân viên phục vụ tận tình . Rất hài lòng với chuỗi hệ thống của FPT Shop
Nguyễn Lộc,5,"Mới Xài thấy cũng OK . Mượt, pin trâu. Sạc lần đầu cở 2 tiếng rưỡi mới đầy ."
Minh Huy,5,lựa chọn tốt.nv phục vụ rất chu đáo nhiệt tình.đã mua thêm cái nữa cho e gái
Thanh Dũng,5,Mình mua điện thoại được 2 tuần. Nói chung là ngon.so với tầm giá. Pin trâu thôi rồi. 
Lộc An,5,"gần 1 tháng sử dụng mình thấy rất hài lòng , mình không đa nhiệm nhiều hay dùng nhiều app nên ram 3 vẫn dư"
Quốc Trung,5,"Shop giao hàng nhanh, máy đầy đủ vỏ hộp, hóa đơn mua hàng, anh shipper thân thiện"
 Do ngoc anh vu,5,"Máy nhỏ gọn cực kì mạnh, khá tiện khi ra đường không có dùng face id được. Shop đóng gói cẩn thận. Giao hàng đúng hẹn. Không biết các ngày sau ntn
"
Bảo Ngọc,5,"Máy mới còn nguyên seal, mua được giá sale nên thấy cũng rẻ"
Hoàng DŨng,5," hình ảnh rõ nét chân thực, cảm ứng nhạy, mượt mà"
Thùy Dương,5,Tốt nhanh mỗi tội màn hơi bé. Pin tạm ổn. Mới tậu có gì đánh giá tiếp
Minh hạm,5,"Máy dùng mượt mà, nhân viên hỗ trợ nhiệt tình. rất ưng"
Trần Văn Cường,5,"Mình xài 2 tuần rồi máy mượt và ko có lỗi gì. pin dùng khá ổn, mát."
Nguyễn Quốc,5,"Máy nhỏ gọn, hiệu năng mạnh mẽ, hợp với tui"
Lâm Ngọc Thy,5,"Kích thước máy nhỏ nhắn, tiện bỏ túi và cũng vừa tay mình cầm, máy dùng tốt"
My,5,Chip xử lý siêu nhanh ko thua gì dòng 13 nhé
Thanh Huyền,5,"Đã dùng sản phẩm này được 1,5th nhưng pin vẫn 100%. Tiếc là lên 15.5 máy hay bị nóng ."
Thu Hà,5,"Máy dùng tốt, chất lượng sản phẩm tốt. NV phục vụ thân thiện, nhiệt tình,"
Ngọc Xuân,5,"Máy mới, dung lượng 128gb dùng thoải mái, chụp ảnh đẹp"
 PHAN TUẤN ANH,5,"Máy nhanh cực mượt, nhỏ gọn cực kì, mình thấy thích các dòng có nút home hơn là dòng bảo mật gương mặt"
Hoàng Vũ,5,"Nâng cấp từ Note 5 lên nên thấy máy quá ngon. Màn đẹp, chip mạnh, loa hay, sạc quá nhanh."
Hà,5,"giá tốt nhất trong các shop, còn đc hỗ trợ trả góp 0% bằng bằng lái xe nữa"
Phan Việt Chinh ,5,"Tham gia lên đời máy rất có lợi, định giá chuẩn và hỗ trợ khá tốt"
Quốc Hào,5,"Dịch vụ trả góp tốt, nhiều lựa chọn cho khách"
Tuấn Anh,5,"Máy mượt, thiết kế vẫn được giữ lại phím home quen thuộc,dùng con này làm nhớ thời cấp 3 quá"
Kiên Quốc,5,"Máy có chip xử lý mạnh mẽ, kết nối 5G nhanh, dung lượng bộ nhớ lớn, mình mua máy kèm chính sách bảo hành 1 năm"
TRUONG THI NGOAN,5,"chụp hình quay phim ko thua gì bản ip 13, khá đẹp"
Huy Hiệu,5,"Máy này thì quá đỉnh rồi pin trâu, chơi game là mượt không thể tả. Cấu hình vẫn đứng đầu trong các dòng máy. "
 Nguyễn phương nam ,5,"Hiệu năng tốt, máy nhỏ gọn nhét túi quần rất tiện, minh ra đường nhiều nên không hợp với FaceID, dùng vân tay là quá hợp rồi"
 Lê thị huyền trân,5,"máy đẹp, dùng mượt, thủ tục trả góp đơn giản nhanh chóng"
Quang Hùng,3,Màn hình hơi rõ . hiệu năng tốt . camera bình thường . pin yếu .
Xuân Quyết,5,"Nhỏ gọn, đa nhiệm mượt, nhanh"
Bảo Nghi,5,"Máy mượt, mình thích vì vẫn giữ thiết kế với phím Home như các dòng máy đời trước"
Dương Khải Minh,5,"Thủ tục trả góp lãi suất 0% nhanh gọn, máy được trang bị chip xử lý mạnh mẽ giúp tốc độ xử lý thông tin nhanh hơn"
Đặng Trường,5,Sản phẩm xài tốt màn hình đẹp và loa thì nghe ấm đầm tai nhân viên phục vụ tốt nhiệt tình
Mỹ Nga,5,"màn hình có công nghệ Real Smooth, thao tác cảm ứng cũng như hiệu ứng chuyển cảnh vô cùng mượt mà."
Hữu Thọ,5,"màn hình Infinity-U 6.4 inch cực lớn, 4 camera sau chống rung quang học cho khả năng chụp ảnh xuất sắc và viên pin dung lượng cao 5000mAh, tuyệt vời"
Bình Nguyễn,5,"Sản phẩm chất lượng khá ổn, mình mua cho em gái thì thấy em mình khen quá trời"
Thành Danh,5,"màn hình to, màu sắc sống động, camera chụp đẹp"
Chí Bình,5,"Sản phẩm tốt , mượt mà, nhân viên nhiệt tình chu đáo"
 TRẦN GIA KHÁNH,5,"Được hỗ trợ trả góp, thủ tục nhanh gọn và các gói giá hợp lý"
 lê công dương,5,"màn hình này còn có công nghệ Real Smooth, thao tác cảm ứng cũng như hiệu ứng chuyển cảnh vô cùng mượt mà"
 Nguyễn Thị Kim Khánh,5,ko bị giật hay xé hình khi giải trí
Hoàng Vân,5,"chụp ảnh xuất sắc và viên pin dung lượng cao 5000mAh, trải nghiệm đầy thú vị"
Đức Hải,5," tác vụ mượt mà, rất ít khi bị delay và giật lag, chiến liên quân fps 60"
Ngọc Linh,5,"điện thoại đẹp, selfie tuyệt vời, hài lòng về sản phẩm lắm! "
Ngọc Bích,4,Đã mua sản phẩm này và khá ưng dịch vụ của shop 224 tên lửa
Đinh Bá Thân,5,"Máy giá rẻ nhưng dùng rất ok, không giật lag"
Mỹ Thanh,5,"Hiện tại dùng oke, giá rẻ pin dùng được lâu. Màn hình lớn"
Bùi Vân Giang,5,"Điện thoại có màn hình lớn siêu mượt, chụp ảnh đẹp"
 Lê Văn Tâm,5,"Máy hiệu năng, chụp ảnh phải gọi cực tốt trong tầm giá, 4tr đã có máy hỗ trợ chống rung rồi, tuyệt vời"
Việt Nam,5,Mới mua đc 1 tuần Sản phẩm rất tốt nhân viên siêu nhiệt tình ạ sẽ giới thiệu người thân và gia đình chụp hình
Tiểu My,5," điện thoại có thiết kế vừa bắt mắt, lại vừa mang đến trải nghiệm thoải mái trên tay"
 Kim Hồng,5,"ok mọi chức năng, pin sử dụng 2 ngày nếu không chơi game, hình thức đẹp, âm thanh tốt"
 Nguyễn Minh Vương ,5,Thoải mái trải nghiệm mà không lo công việc bị gián đoạn trên
 Lê Thị Tuyết,5,Nâng tầm chụp ảnh với chống rung quang học OIS
 NGUYỄN THỊ THÚY,5,"Tốc độ nhanh hơn, lưu trữ nhiều hơn"
 Trần Trung Nghĩa,5,"màn hình này còn có công nghệ Real Smooth, thao tác cảm ứng cũng như hiệu ứng chuyển cảnh vô cùng mượt mà"
Đinh Trà Giang,5,"Màn hình lớn, camera chụp hình sắc nét"
Nguyễn Như Dương,5,"Máy thiết kế đẹp, 4 camera xịn sò chụp ảnh siêu đẹp"
 Pham Thi Phuong Thoa,5,"Hiệu năng tốt trong tầm giá, thấy máy này khá lâu rồi vẫn còn thì ắt hẳn là bản xịn. Trải nghiệm đúng với bài viết mô tả, các bạn tư vấn rất nhiệt tình. Cảm ơn FPTShop!!
"
Trịnh Hồng Ánh,5,"Máy dùng khá ổn so với tầm giá, các tính năng đều ok"
Từ Ngọc Hải,5,"máy dùng khá ok, màn hình cực lớn, 4 camera chống rung ấn tượng, pin dung lượng cao"
 Phước Ngô Hữu,5,"công nghệ sạc nhanh 15W giúp bạn nhanh chóng nạp đầy năng lượng, không phải chờ đợi."
 Nguyễn Thế Viễn,5,Chụp xóa phông cho mọi vật thể
 DUONG QUOC ANH,5,Nâng tầm chụp ảnh với chống rung quang học OIS
Lý Hải,5,"máy sạc nhanh ấn tượng, pin khỏe, cấu hình tốt trong tầm giá
"
Hoàng Sơn,5,"màn hình to, tốc độ xử lý nhanh, chơi game ổn"
Hà Ánh Ngọc,5,"Được hỗ trợ trả góp, thủ tục nhanh gọn"
Trần Vy,5,"Máy chắc chắn, rất đáng mua luôn"
Hoàng Duy,5,"Chụp ảnh đẹp, nhiều màu xinh"
 Trần Văn Trọng,5,"Nâng tầm chụp ảnh với chống rung quang học OIS, các bức hình chân thật ở mọi góc độ"
 Tiên,5,"Phần khung viền hoàn thiện cứng cáp, bo cong khéo léo giúp cầm nắm chắc chắn, mượt mà trong lòng bàn tay."
 Nguyễn Thái Riêm,5,"Giao hàng hỗ trợ trả góp qua thẻ tại nhà nữa, "
 NGUYỄN THỊ THÙY DƯƠNG,5,"CHính sách trả góp hợp lý, giá cả ưu đãi "
 Trần công đức,5,Trải nghiệm cực tốt với màn hình Infinity-U 6.4 inch cực lớn
loan thị,5,"camera mình thấy chụp đẹp, máy thiết kế rất đẹp, mình rất hài lòng"
Bảo Liên,5,"Màn hình đẹp, mượt mà. Pin dùng tương đối tốt, sạc nhanh. "
Phú Lê,5,Hàng dùng tốt. Phù hợp với người có thu nhập thấp như công nhân như tôi. 
Hoàng Duyên,5,Mình cập nhật phiên bản mới nhất là khắc phục đc lỗi sạc đó ạ
Lê Dương,5,"it hao pin.100% để qua đêm còn 99%, loa ngoài ngon, bắt wifi tốt.Quá ngon trong tầm giá."
Hoài Thương,5,Bạn tư vấn bán hàng rất chuyên nghiệp và nhiệt tình thân thiện rất OK 
Nguyễn Tuấn,5, sạc siêu nhanh (pin siêu to 5000mah nhưng sạc đúng 1 tiếng 15 phút là full 100%)
Tấn Thiện,5,"Camera chụp đẹp, máy mượt mà, pin đủ dùng với nhu cầu của mình"
 Mai Xuân Hào,5,"Máy hiệu năng cực tốt trong tầm giá luôn ấy. Shop đóng gói cẩn thận. Giao hàng đúng hẹn. Không biết các ngày sau ntn
"
Hồng Đạt,5,"Pin khỏe, máy dùng mượt, chơi được liên quân thấy ok, cam đẹp"
Gia Bảo,5,Mình chỉ coi tiktok với lướt face tầm 40p 10% pin vậy là khá ổn
Duy Tiến,5,"không biết máy các bạn khác sao nhưng máy mình ok lắm,màn ổn cam nét"
Nguyễn Hải,5,Các anh chị tư vấn nhiệt tình và chu đáo. Máy xài ổn định và đủ nhu cầu của bản thân..
Khánh Phạm,4,Nói chung lướt cũng đc với giá mk mua là gần 5tr. Dễ bám vân tay
Lê Thùy Linh,5,"Mình đã test máy dùng thử thấy tốt, loa cũng lớn, màn hình sắc nét"
Bùi Minh Hoàng,5,"điện thoại dùng mượt, nghe gọi chất lượng, thao tác mượt mà, pin khủng"
 Nguyễn Huy Nam,5,4 camera sau chống rung quang học cho khả năng chụp ảnh xuất sắc
 Trần Linh Quân,5,"giao hàng nhanh , ko cần xem mình gọi ship ngay 1 em tới nhà"
 NGUYEN BICH CHI,5,"bộ tứ camera siêu đỉnh , quay phim và chụp hình quá ưng"
 Nguyễnn Văn Vũ,5,"Dùng 4G lâu quá có cảm giác hơi nóng chút thôi, mọi thứ vẫn ổn"
Chí Bình,5,"au 2 tuần sd mình thấy đt này ok. Chụp hình đẹp, chơi game mạnh, ko nóng máy."
Huyền,5,Minh thay may dung kha la muot ma pin thi do man hinh dep nen hoi hao pin.
Minh Tý,5,"Máy đa dạng màu sắc, mặt lưng sáng bóng nhưng cũng khá bám vân tay, mua đợt giảm còn 4 triệu thôi"
Hùng anh,5,giải trí trên màn hình lớn thật tuyệt
 Lê Quang Tiệp ,5,"Giờ mới biết 2 bản 4G và 5G khác nhau khá nhiều điểm luôn, lúc đầu mình chỉ nghĩ khác mỗi 4G với 5G, mua bản 4G về thấy tốt quá"
Ngọc Ly,5,"Máy rất mượt, camera mình thấy chụp đẹp, máy thiết kế rất đẹp, mình rất hài lòng về em này"
Duy Quốc,5,"Với tầm giá này thì máy có cấu hình ồn. Máy có màn hình 6.4 inch cực lớn, 4 camera sau chống rung quang học cho khả năng chụp ảnh xuất sắc và viên pin dung lượng cao"
Trần Văn Nghiệp,5,"Mình cần tìm máy ngon rẻ để làm máy phụ, được nhân viên tư viên con này, dùng khá ưng
"
Thanh Lâm,4,Mới mua 1tháng chụp hình rất là đẹp . Pin sạc rất là nhanh
 Nguyễn  Minh Tân ,5,"Đt màu tím đẹppppp lắm, tím đô á, nhìn sang chảnh. Cấu hình khá ổn, lướt khá mượt hơi ko nhạy lắm."
lê vân,5,"5G siêu nhanh thần tốc luôn, "
Tình ,5,"lên hồ sơ nhanh dữ, 10p nhận máy, cảm ơn shop nhé"
 TRẦN NGỌC CHÂU,5,"sang xịn lắm luôn, nhờ có bạn tư vấn mà mình chọn đc sản phẩm ưng ý"
Tiên GD,4,"Mọi chức năng ổn, mình xài nhẹ nhàng thôi. Chụp ảnh hơi ảo"
Kim Qúy,5,"Sài cung tốt ok, giá cả vừa túi tiên.phù hop với mọi lứa tuổi"
 Nguyễn Du Nu Kha,5,"cảm ứng khá nhạy, máy chụp hình rất đẹp"
Thu Liên,5,"máy lướt nhanh và mượt, camera chụp đẹp, chụp xoá phông xịn sò"
 cao van cong,5,tôi đã dùng máy được 3 tháng tôi thấy mọi thứ đều rất ok
Kim Điền,5,"Nhân viên tư vấn nhiệt tình, mình mua trả góp giấy tờ đơn giản, xét duyệt nhanh, máy dùng ổn chưa có lỗi gì để chê"
Đức An,5,"Chụp hình đẹp, xài rất đã, sạc pin lại nhanh, quá đáng với số tiền bỏ ra"
Thanh Hồng,5,mạnh mẽ với công nghệ RAM mở rộng cùng dung lượng pin cực khủng
Hà Lan,5," Với độ mỏng và thiết kế khung viền 2,5D mềm mại nhưng không kém phần hiện đại, vivo Y21s vừa mang lại cảm giác cao cấp, vừa cầm nắm thoải mái trên tay, rất tuyệt"
Nguyệt Thủy,5,"Cảm nhận đầu tiên là máy mượt, cũng đẹp, có kèm ốp lưng. Nói chung là ok"
Lâm Anh,5,Dòng sản phẩm mới ra mắt này của Vivo đúng là rất đẹp mình mua màu xanh thấy rất thích
Kỷ Hưng,5,"Chụp ảnh siêu sắc nét với bộ ba camera sau 50MP, giá lại rất mềm"
Thu Thủy,5,"Máy rất mượt, camera mình thấy chụp đẹp và nét"
Thùy Vân,5,"pin khủng, chụp ảnh siêu nét, chế độ bảo hành rất ok"
Minh Đức,4,Đã mua sản phẩm này và khá ưng dịch vụ của shop 121 lê lợi
Mai Thùy Chi,5,"Nhân viên tư vấn nhiệt tình, máy dùng tốt, không lag"
Thanh Minh,5," Màn hình chất lượng khá ổn, màu tươi, góc nhìn tốt. Dùng mượt"
Trần Thế Vinh,5,"Điện thoại kết nối nhanh, màn hình hiển thị rõ nét"
 Lê Hoàng Thúy Nguyên,5,"Hiệu năng quá mượt mà, có hỗ trợ mở Rộng thêm Ram nữa nên khả năng đa nhiệm máy thật sự rất tốt"
Phong Lâm,5,Rất mượt mà chơi tốt trong tầm giá
Tiểu Liên,5,"Chụp ảnh siêu sắc nét với bộ ba camera sau 50MP, quá ấn tượng trong tầm giá"
Nguyễn Thị Sáng,5,"Hàng mới đẹp, dùng mượt. Mua giá giảm thấy ổn"
Hoàng Vương,5,Sản phẩm tốt . Đáng mua. Sạc nhanh. Xài lâu hết pin
 nguyễn ngọc huy,5,Linh hoạt hơn trong các gói trả góp
 anh VIỆT  ,5,với Công nghệ RAM mở rộng 2.0 cho tốc độ xử lý công việc nhanh hơn
Nguyễn Kim Tiến,5,"Màn hình tràn Halo trên chiếc vivo này có kích thước lớn tới 6.51 inch, sử dụng công nghệ in-cell và viền màn hình siêu mỏng, cho bạn đắm chìm trong những nội dung bất tận"
 LE NGOC QUYNH NHU,5,giá quá tốt cho 1 em máy đẹp này
Lê Hoàng Minh,5,"Màn hình độ phân giải cao, dung lượng lớn"
Ngô Vũ Nhân,5,"Máy có pin khỏe, màn hình lớn sắc nét"
Lâm Thị Hương,5,"điện thoại dùng ổn, màn hình lớn siêu nét, cấu hình vượt trội, pin trâu"
 Anh ,5,"Hiệu năng tốt lắm ấy, có phần mở rộng Ram sử dụng tiện lắm. FPTShop Chuyển giao hàng khá nhanh ạ. Đóng gói sản phẩm rất đẹp và chắc chắn. Ổn lắm.
"
Vũ Thanh Hà,5,"Máy dùng ổn, nhân viên tư vấn nhiệt tình"
Tấn Duy,5,"máy dùng tốt, mua máy được tặng sạc dự phòng 10000mah luôn"
Quý Nam,5,"Độ mỏng nhẹ ấn tượng và cảm giác mềm mại khi chạm vào giúp điện thoại hoàn hảo trong lòng bàn tay.
"
Thảo Linh,5,"bộ nhớ khủng, thoải mái lưu trữ ảnh chụp"
Quang Trí,4,"Màn hình lớn nên trải nghiệm khá đã, pin cũng trâu nữa nên dùng cả ngày thoải mái luôn."
Trung Đoàn,4,Sản phẩm đẹp có cái hoi hao pin. Xài nhiều chung 1 ngày phải sạc lại
Trần Tuấn Sơn,5,"Pin khỏe, sạc nhanh"
 TRẦN THU LỆ THU,5,Công nghệ RAM mở rộng 2.0 giúp máy chạy được nhanh hơn
 Tạ Thành Trung,5,thoải mái mở cùng lúc nhiều ứng dụng mà không lo bị lag giật.
 Lâm Gia Khang,5,"ưu điểm của máy là Mỏng nhẹ, sang trọng và thời trang"
 TRẦN NGỌC CẨM,5,"Quà tặng đi kèm rất hữu ích, sử dụng combo cho sản phẩm luôn"
 Phạm Hữu Minh,5,"trả góp siêu nhanh chóng, "
Bắc Hải,5,"nhân viên tư vấn nhiệt tình,thiện cảm, vui vẻ,đặc biệt bạn Phương.sẽ giới thiệu bạn bè"
Hải Hà,5," khá mượt mà. Giao diện chữ lớn, dễ xài. Màn to sáng. Nói chung xứng đáng"
Phan Anh,5,Máy đẹp chup hinh đẹp mượt mà mua khoảng 1 tuần rồi thấy rất ok pin trâu giá cả hợp lý
Nam Ngân,5,"Sản phẩm dùng tốt trong tầm giá, sạc pin nhanh. Phù hợp"
Sĩ Thanh,5,"Điện thoại mỏng nhìn rất đẹp, mua màu trắng nhưng thực tế xanh đổi màu rất đẹp. Điện thoại tầm trung nhưng đầy đủ tính năng chụp hình rõ đẹp"
Hồng Ly,5, bạn nào còn đang lăn tăn nên mua hay khum thì mình khuyên thật lòng nên mua nha
Hữu Tín,5,"máy có sạc nhanh, pin lớn dùng được lâu, sạc được ngược lại cho máy khác luôn"
Lê Hoàng,5,Do mình ko đam mê game nên muốn trải nghiệm hết tác vụ của con chíp thì hơi khó với mình
Minh Tí,5,"nhạc loa to,pin trâu mình chơi liên quân từ sáng đến 7h tối vẫn còn 10%"
Duy Tuyên,5,Pin trâu thật sợ. Đang dùng con redmi note 7 cảm nhận em samsung này pin trâu gấp đôi. 
 Nguyễn Văn Ri,5,"Sản phẩm cực ok có phần mở rộng ram chưa biết dùng sao. FPTShop đóng gói cẩn thận, nhìn cũng khá chắc chắn đang dùng thử xem ntn
"
Lê Ngọc ,5,"Màn hình màu sắc tươi, sóng sánh ổn, hiệu năng rất ok trong mức giá này"
Ngọc Mến,5,"Điện thoại dùng êm, mượt, màn hình đẹp. Đáng mua trong dòng tầm trung "
 Lưu Thị Huyền Trang,5,"Máy ảnh của Vivo Y21s rất oce, có hỗ trợ chụp đêm, ảnh chụp cực rõ nét và có độ chi tiết cao."
 nguyễn anh thơ,4,"Điện thoại shop giao giống mô tả, máy chạy mượt, chơi game cũng ổn, màn hình hiển thị đẹp. Máy tốt trong tầm giá. Shop phản hồi rất tốt "
 PHAN THI MINH TRANG,5,3 camera sau siêu nét độ phân giải lên tới 50MP cho những bức hình như những máy chuyên nghiệp 
 TÔ THỊ HỒNG TRÂM,5,dịch vụ trả góp thuận tiện và nhanh chóng
VŨ VĂN CẢNH,5,thiết kế mỏng nhẹ và thời trang
LÊ ĐỖ MINH TRÍ,5,Giao hàng hỗ trợ khách khá nhanh
Vi Phương,5,Mới mua đc 2 ngày. Xài rất ok.mượt. Nhưng hơi buồn vì chỉ có 1 màu xanh.do kết quá nên mua.chỉ ko ưng màu sắc
Hoàng Dung,5,Chụp ảnh đẹp. Vân tay nhạy. Khá hài lòng. Nen mua
Ngọc ,5,"chính sách trả góp tốt, "
Kim Sơn,5,"đủ tính năng luôn, chụp ảnh siêu nét, máy ngon trong tầm giá nhé bà con"
Minh Chí,5,"Máy có giá tốt, lướt facebook, tiktok mượt, pin đủ dùng hơn 1 ngày"
Bình Lộc,5,"Điện thoại dùng rất mượt, nhanh. Sản phẩm tốt nhất trong tầm giá. Nhân viên phục vụ và hỗ trợ rất nhiệt tình"
Hồng Quang,5,"Máy dùng mượt, thiết kế mỏng thời thượng, 3 camera sau siêu nét độ phân giải lên tới 50MP, dung lượng pin cực khủng. Máy chính hãng được bảo hành 1 năm"
 Lý Văn Sĩ,5,"Mới nhận gấp quá chưa khởi động xem thế nào, máy cầm khá to cả năng tay chắc bỏ túi quần không vừa
"
Linh,5,ảnh chụp cho màu sắc ấn tượng
Thu Thủy,5,Coi youtube rất thích thoát ra mà không bị tắt. Kiểu dáng đẹp chụp hình cũng rất đẹp.máy mượt mà rất nhạy.
Quốc Dũng,5,"Hiệu năng máy ổn, chụp ảnh đẹp, mua máy shop có tặng sạc dự phòng, khá tâm lý đó"
hoa,5,"cảm biến vân tay tiện lợi, camera chụp hình ảnh rõ nét"
hằng,5,"quà tặng sạc dự phòng hữu ích, đi đâu cực tiện"
Mai Ngọc Anh,4,Sản phẩm mới dùng cảm thấy khá tốt. Sạc nhanh chụp hình thì bình thường
Danh Lê,4,Mình sử dụng đt tốt lắm. Chỉ bị lỗi mess xíu thôi nhưng đã khắc phục được
 Nguyễn Duy Nghĩa,5,"Giao hàng nhanh chóng, tuy món tiền ko phải nhỏ nhưng mua từ hãng lớn nên thấy yên tâm"
 c Liên ,5,"Sản phẩm đóng gói cẩn thận, chuẩn bị chu đáo, nhận được nhanh. Chất lượng sản phẩm tuyệt vời!"
