name,rating,review
Nguyễn Thị Xuân Mai,1, ai có ý định mua nên cân nhắc
Văn Hợp,1,cài 90hz lâu lâu vào nó lại sang 60hz không biết máy bị lỗi không
Liên,1,rất tệ ở đây là shop gửi sản phẩm trưng bày cho khách hàng
Nguyễn Phương,1, khi gửi hàng không gọi thông báo cho khách hàng điện thoại bị tình trạng gì tự ý làm tanh bành rồi trả lại mà không khắc phục được cái lỗi chính
Nguyễn Ngọc Tân,2,ad có cách nào khắc phục được không ạ
Athi,2, độ sáng lúc sáng lúc tối
Nam,1, chán thực sự biết thế này vẫn mua bên tggđ cho rồi đắt hơn tí còn ngon
,1, rẻ nên thôi chả muốn trả hàng làm gì
Tô Minh Huấn,2,"chip quá yếu, chơi game rất lag, cần đầu tư con chip nhiều hơn"
Lê Thị Kim Khuyên,1, máy thuộc trạng thái đã được 9 ngày
Trường,2,"mình mới mua xài thử tháng, m ít khi xài các tính năng khác cảm nhận máy bình thường, riêng phần chiến game, thực sự rất tệ, máy hay văng ra màn hình lúc chơi game, thi thoảng nóng máy, chơi game không mượt như review, hay hay bị đứng màn hình, hay bị lỗi "" hệ thống không phản hồi "", dòng game nặng khó chiến như tft mobile hay tụt fps"
Nguyễn Minh Phụng,2,bấm giống như bị đơ z
D Ng V N T%FA,2,"máy lác xử lý chậm khi chơi game,"
Hoàng Thị Yên,1,ai có y định mua thì nên tránh ra thì hơn
Thái,1, không bằng con j7 của tôi
Bàn Thừa Lực,1,mới dùng được vài tiếng thôi cái khác thì không biết còn camera quá tệ
Thái,2,thật khá bất ngờ khi 1 chiếc máy 7 tr không bật được đồ hoạ max cao trong game liên quân khuyến cáo không nên mua :))
Đỗ Khánh Quỳnh,2, cứ bị mờ mờ làm sao ấy
Nguyễn Thị Huong,2," đã thế vào facebook xem livestream thoát ra mà vẫn còn tiếng nói, xóa khung cửa sổ hoạt động hết mà vẫn còn, tắt nguồn bên hông điện thoại vẫn còn , làm mọi cách cách không hết chỉ vào youtube xem là hết âm thanh livestream trong facebook ☹"
Len Nguyen,1, vẫn vui vì bán được giá đó
Đặng Sinh,1, chơi game thì giật lag cho nên mọi người cân nhắc kỹ trước khi mua điện thoại này
,1,đúng với mô tả: nắp màn hình không đóng vào được luôn luôn có khe hở
Nhu,2," mình đã thử khởi động lại máy, xóa app tải lại, bla bla nhưng vẫn không khắc phục được"
Mạnh Cường,2, chơi tft thì nhìn ảo vãi luôn nhìn một chút là hoa cả mắt 
,1,gửi vô bh thì yêu cầu thay màn hình không bù tiền
Thiên,2," chạm vân tay 3,4 giây mới nhận, khuôn mặt thị để gần mới nhận được"
Nguyễn Thị Thúy An,1, vào zalo muốn chụp ảnh gửi thì nó hiển thị khi khởi động lại thiết bị (không phải 1 lần mà rất nhiều lần)
,1,"điện thoại như dở hơi, như đồ hàng mã, lắp sim thì không nhận"
Bùi Xuân Hạnh,1, cứ như bỏ tiền ra mua cái bực vào người
Lê Hải Bằng,1, gọi điện thì màn hình bị lỗi trắng toát
,2,chất lượng sản phẩm: hỏng loa
Hồ Văn Thạnh,1, máy gì tệ hơn vợ thằng đậu
,1, đăng trên shop nói chỉ bị trầy
Nguyễn Văn Bảo,1,thậm chí không cài messager luôn
Quang_David,1,một dòng máu phải nói là quá của quá tệ luôn
Nguyễn Băng Linh,2, cấu hình yếu chơi game bắn trứng có 6mb thôi mà lag lên lag xuống
Thanh Thúy,2," mình mới mua 2 ngày cảm nhận như v ạ, tiếc quá trời huhu"
Phong,1, trình độ chuyên môn nghiệp vụ chưa được tốt lắm
Em Huyền,2,"điện thoại tự điều chỉnh độ sáng màn hình , tự điều chỉnh liên tục rất khó chịu khi sử dụng"
TrầN Trang ĐàI,2,"máy rất nhanh hết pin, sạc đầy không làm gì vẫn tụt pin dù để chế độ tiết kiệm pin tắt những ứng dụng chạy ngầm"
Nguy N Duy Tr%E1ng,2, mong được xem xét lại ạ! em chơi pubgm nha:))
Đào Tấn Đạt,1,lần đầu tiên tui dùng 1 chiếc điện thoại của xiaomi mà cùi bắp như vậy
Chánh,1,tin nhắn zalo messenger lúc có lúc không
Phúc,2,chơi game xíu là màn hình tự tối thui đi
Vũ Biên Cương,1, phải đợi 1 lúc gọi lại mới được
,1,"mua mở máy được 1 lúc thì sập nguồn, cắm sạc thì không lên, vừa mất tiền vừa mang bực vào người, bán hàng kiểu này mà vẫn hút được hàng chục nghìn người mua được, đến chịu"
Nguyễn Anh Đức,1,tôi mua được hơn tuần chơi game dls22 thì đơ máy máy cũ ram có 3 chạy êm máy này ram 4 mà đó hãy mất sóng
Trương Thị Anh Thư,2, đang xài đang nt nó văng h nào nó văn
Phạm Minh Luân,1,"sản phẩm sử dụng được tháng đầu, tháng sau tự nhiên không nhận được cuộc gọi, cuộc gọi đi thì rất chậm, đã thử mọi cách nhưng chỉ khác phục được tạm thời (tầm vài ngày) sau đó vẫn không nhận được cuộc gọi"
Học Ngà,2,máy tụt pin nhanh quá  nhanh tới mức nhìn không kịp luông ă máaaa! từ lúc lúc sạc no đến lúc đi ngủ mới có 10 tiếng mà sụt còn hơn 60% pin mà mình còn bật cả tiết kiệm pin òi tiếc tiền quá  
Lê Trịnh,1, từ nay không dám mua ở tgdd nữa
,2,điện thoại 2 sim nhưng chỉ nhận 1 sim
Trần Việt Trung,2, giờ chuyển sang esim và lắp sim phụ vào
Nam,1, cục wifi kế bên đọc truyện coi phim chạy không kịp
Minh Hậu,2,mua về sài gần 1th mà để không xài tụt pin hoài có khi không tụt có khi tụt đến 10 đến 20℅ xài hao pin hơn cái điện thoại mình xài 2 năm nữa
,1, có mỗi vỏ và pin thay mới 
Truc Lan,1, mua xài chưa được 5 ngày
Tuyen,1,máy dùng con chip p35 quá chán 
Khánh An,1,cảm ứng tồi !!! bàn phím tồi !!! bắt sóng tồi !!! đắt tiền mà các chức năng bình thường không được tốt
Bùi Văn Hùng,2,"mình mới mua máy ngày 17/5, sau 1 thời gian sử dụng mình có đồi lời đánh giá về máy như sau: - sóng hơi kém gồm cả wifi lẫn 4g - camera tệ"
Huong,2," mua không có củ sạc đi kèm, tai nghe cũng không có"
Phạm Ngọc Châu,1,lỗi vặt cực kì nhiều sóng không ổn định thỉnh thoảng đơ cả máy
,2, nên cân nhắc khi mua máy
Minh,1," xài thì cứ giật lag, vài thường xuyên bị tự tắt nguồn, chụp hình xấu kinh khủng"
Khổng Thị Loan,2,"quá chán, camera trước xấu không tưởng, điên người"
Mai Van Duong,2,"máy mua mới đúng 1 tháng, mặc gì xài rất kỉ , sài tới 20% là sạc, canh khoảng 1h30 phút vừa đủ 100% là ngắt điện ,nhưng hiện tại thì pin còn 99% , thất vọng"
Trần Minh Cường,2,không nên mua cho người già vì không chỉnh được phông chữ
Bình,2, và ngay cả bây giờ cũng vậy cũng mất wifi 
,1," dùng được hôm đầu tiên mở ra thấy lên pin, sau đó sạc thì không thấy vào nữa "
Phạm Gia Hào,2, mong tgdd hỗ trợ giúp tôi
,1,điện thoại thay màn hình dỏm về được mấy bữa cảm ứng nhảy lung tung giờ chẳng làm gì được giờ đem bỏ
Tiểu Hân,2, nhận cuộc gọi chỉ nghe tiếng chuông sau vài giây mới hiện nút nhận cuộc gọi
Nguyễn Như Ngọc,2,"máy mình cũng mới mua 1 tháng rồi mà thỉnh thoảng cứ bị thế này với có cuộc gọi đến loa mày nghe nhỏ quá , lướt facebook thì thỉnh thoảng bị ọt luôn "
Lê Thanh Hoài,2, vừa bấm ví dụ: phím bên trái nghe nhạc bên phải cài đặt hoặc phím giữa 4 phím điều khiển bấm 1 trong 3 phím đó rồi bấm * mở thì nó vô trong những phần mình cài mà không phải màn hình chính tìm cài đặt lại nhưng không có rất bất tiện
Nguyễn Gia Bảo,1,"mới mua được 55 ngày mà giờ tình trạng pin chỉ còn 97%,cảm thấy sản phẩm quá tệ,quá thất vọng"
Huỳnh Giao,2,không hài lòng quá nhiều vấn đề
Nhân,1,xài mời một tháng lỗi cực kì nhiều
Nguyễn Văn Tấn,1,điện thoại bắt wifi quá yếu và xài wifi không được mạnh tải 1 game gì đó thôi là lag không xài wifi được nữa chán điện thoại xiaomi này quá tệ
Len Nguyen,1,mua xài 3 ngày xong đem bán lại 5tr5
Trung Ngọc,2,mặc dù ram 8gb nhưng đa nhiệm khá tệ
Nguyễn Hà,1, bắt wifi kém mặc dù máy mới mà sử dụng quá tệ không nhanh nhạy bằng con ss a12
Ngọc Chuyên,2,camera chụp quá kém luôn tầm giá hơn 4tr mà camera chụp không bằng máy hơn 2tr tệ quá được mỗi pin là dùng được 1 ngày thôi
Danh Minh,2,"quá lag dù là dùng các tác vụ bình thường như xem youtube, facebook vẫn bị giật lag và chơi game thì còn bị drop, tụt fps trầm trọng, còn về bàn phím vẫn vậy, rất lag"
Trương Thị Anh Thư,2,mà máy bị tình trạng sạc 54% tự ngắt điện và đang nhắn tin cái bàn phím bị tuột rồi văng ra ngoài
Đặng Vũ Đại,2,máy mình mua về bị lỗi khi gọi facetime thì camera bị đen thui không thấy mặt mình đâu
ngan,2, mình dùng ip8 không bị như thế bao giờ
Nguyễn Hữu Tiến,1,pin thì yếu mau tụt pin xài tầm 1 2 tiếng máy nóng quá trời camera trước chụp ảnh rất xấu vàng khè màn hình cũng vàng khè
Vo Trong Khoa,2," mình có nhận xét thế này: máy ngoại hình tương đối đẹp, pin trâu"
Thành Trung,1,nhưng khi mở màn hình sáng lên thì không vô 5s sau vô lại là do lỗi nhà sản xuất hay sao ạ
Trần Việt Trung,2, cứ gọi điện thoại là nói đầu bên kia không nghe thấy là lỗi gì?
Ha Bui,1,"thất vọng quá, xiaomi note 10 pro camera dùng chán hơn xiaomi note 9 pro cũ của mình"
Lê Minh Hoàng,2,em mới mua máy vivo y21 tầm 1 tháng 
Ngan Nguyen,1,cực kỳ thất vọng về khoá vân tay và khuôn mặt
Phan Văn Thảo,2," mới dùng mà thỉnh thoảng đơ không vuốt được ,có lúc màn tối om không khởi động được máy, gọi video thì thỉnh thoảng lỗi "
Tân,2, nhưng chất lượng pin thì quá tệ
,1,"ổ sim bị lỏng ,nắp thẻ nhớ mở ra phát là gãy "
Hà Quang Thiều,2, máy chơi khoảng 30 phút sẽ bị lag tụt fps
Nguyen,1,"5 ngay cuoi thang 8 lại hư loa trong ( loa video, tik tok"
Trần Văn Vinh,1,"mua được 3 tháng thì toàn lỗi, máy hay bị treo, đơ , không tắt mở nguồn được, wifi thì chập chờn, gọi zalo thì bị treo"
Xuân An,1, đánh giá chung là cực kì tệ
Thiên,1,màn hình quá chán chụp hình cũng chán bắt mạng thì yếu
Nguyễn Anh Tuấn,1, dùng còn thua oppo a31 cũ của mình
Nguyễn Dũng,2," vừa sạc xong 100% rút sạc ra còn 99, tắt nguồn mở lại còn 98"
,2,điện thoại sập nguồn liên tục
Bùi Văn Dũng,2, không hay chụp ảnh nhưng camera kém
Nguyễn Chí Thông,1,điện thoại nhiều lúc không gọi điện hay nhận điện thoại được lỗi báo là mmi không hợp lệ thế là sao
Chiến,1, từ giờ mình hứa không bao giờ quay lại thế giới di động thêm 1 lần nào nữa
,2,đang bình thường thì cái màu đen nóng bừng bừng rồi tự tắt
Hoàng Tú Anh,1,mình mua một con xiaomi 11 lite 5g trắng được vài ngày và có những trải nghiệm tồi tệ từ việc dùng máy đến dịch vụ khách hàng bên thế giới di động: 1
A Cương,2," có cuộc gọi đến nó thích thì đổ chuông, không thích thì im re không rung không chuông"
Bolero,1,mình có mang tới tgdd gửi sửa hộ 
,1,"điện thoại cũ được sửa chữa và thay vỏ mới, lỡ bấm nhận hàng rồi nhưng sạc không vào điện, lỗi do máy vì pin và sạc không bị hỏng"
Tdh,1, nhận máy đầu tiền mà quà tặng mãi không thấy trả
Anh,1,khi bạn vào liên quân chơi mà gặp tình trạng màn hình dựng đứng kiểu này thì bạn nghĩ sao??? đã thoát ứng dụng và vào lại vẫn vậy
,2," mà pin nẻo lắm 2 ngày là hết, nói chung là mọi người cân nhắc kĩ"
Sol,2,"pin nhanh hết quá, mình mua điện thoại cũ nên không có trả hàng được"
Linh,1,"zalo gọi video thì cứ bị rè rè, nhắn tin thì cứ bị văng ra màn hình chính, dấu vân tay thì không ăn"
Mỹ,1,mới mua khoảng 2 tuần mà không kết nối được với bluetooth và chụp ảnh gần bị mờ
Anh Thái,1," mới mua mà bật wifi không được, chỉ sử dụng 4g"
,1,"pin lậu hay gì, mà để không cũng tự động hết pin? buôn bán chán chả buồn nói luôn ớ"
Phạm Văn,1,"máy dùng được 15 ngày lỗi, không nhận sim, nút nguồn chập chờn"
NGUYỄN THỊ NGA,1, so với cái redmi note 9s cũ test tốc độ thấp hơn 10 lần
Thien,1,"điện thoại kết nối wifi quá yếu chơi liên quân hay bị mất kết nối, uống pin nhanh, màn hình lâu lâu bị đơ"
Phạm Minh,1,đây là 1 ví dụ nhỏ lỗi máy ảnh của điện thoại a32
TQ,1," mua được 1 tháng, bị ướt mưa 1 lần (không phải rớt vào nước) mà điện thoại chạm mạch, tự tắt mở và tự tắt nguồn"
Phan nhị,1,mua 10 cái thế giới di động không sao nay lần đầu mua fpt bị vậy luôn 
Nguyễn Quyết Thắng,1,chỉ khoản bắt mạng là kém thôi
Như,2,"máy sạc 5_10 phút bị nóng bỏng, xài được 5-10 nóng bị nóng phía trên chỗ camera"
Vũ Đức Quỳnh,2, 1 ngày nhiều lần như thế
Phạm,1,mang tiếng cục gạch của nokia mà pin xài 1 ngày nghe gọi ít cũng hết pin
Thao,1," mạng nhà rất ổn định, không tràn ram, bộ nhớ rộng mà cứ bị văng"
Lê Minh Tưởng,1,pin thì yếu chơi game thì bị đơ cảm ứng rồi văng ra xem youtube còn bị lag nữa pin 5000 mà còn thua pin 4000
DMH,2," đầu tiên: chữ nhỏ quá, đọc mờ mắt, không chỉnh được font lớn hơn"
Thạch,1,"xiaomi kém quá, xài thời gian nản vô cùng nghe nói pin trâu xài rồi mới biết , lần này chất không có lần sau"
,1,"lại phải mang ra quán sửa mất thêm tiền"
Hà,1,điện thoại sử dụng quá tệ
Hoàng Thị Ngọc,1,"pin kém, bắt mạng kém, mới mua 2tuan đã đơ"
Thiên Long,2,n thất vọng như mình đấy nhé
Vũ Đình Hậu,1,máy bị lỗi khi sạc bin không đầy
Trung,1,"sản phẩm kém, lỗi kéo dài"
Hán Hiếu,1," app quay màn hình thì lúc mới mở máy kéo trên thanh trạng thái xuống thấy có, sau khi cập nhật các ứng dụng xong thì tự biến mất"
Dat,2,okla sản phẩm tuyệt vời okla sản phẩm tuyệt vời okla sản phẩm tuyệt vời okla sản phẩm tuyệt vời okla sản phẩm tuyệt vời
,1, máy đòi mã bảo vệ mà shop không biết
Yến Nhi,2,do bộ phận kỹ thuật không làm việc nên có rất nhiều vấn đề cần thiết lập trên điện thoại không thể làm
Kiệt,2,"máy chậm quá vào facebook với mấy ứng dụng cơ bản thôi cũng phải đợi 1 lúc lâu lag nữa, pin ổn, chụp ảnh đẹp"
Võ Hữu Thảo,2,sao điện thoại mình hay bị lỗi sim vậy ạ
Nguyễn Hùng,1,điện thoại bắt sóng tệ di chuyển đi đâu xíu là bị lỗi mạng phải bật tắt chế độ máy bay ngày mấy chục lần mới có mạng 4g lại thấy mà phát nản
Mifake,2,dùng trải nghiệm thôi chứ không bằng con samsung note 5 cũ (mua từ 2017)của mình đang dùng
Lê Hải Bằng,1, chỉ tư vấn để kiếm lợi nhuận không tư vấn lỗi cho khách để khách biết
Lê Văn Huyện,1,"đang lướt web bình thường tự nhiên đơ màn hình, máy mới mua 10 ngày, phải tắt nguồn khởi động lại"
Trần Văn Cường,1,"đơ màn hình , vào game tốc chiến thì bị văng ra , pin mau hết , camera nếu ngược ánh sáng thì bị mờ , đèn flash hơi mờ , chuông hơi nhỏ ,loa ngoài bị rè"
,1,mua dùng được 8 ngày hư chân sạc
Tường Vi,2,máy em sử dụng được khoảng 6 ngày
,1,mua điện thoại hy vọng xài ổn định trong thời gian ngắn
,1,"nhắn tin shop lúc 3h16 chiều ngày 16/06/22 đến ngày 18/06/22 đánh giá shop 1 sao mới thấy shop trả lời"
A Nghiem,1, máy thì mới mua giữ seal còn nguyên mà giờ nhận lại xước hết còn bảo mở máy xem có vào nước hay không nghĩ nó cay
Huong,2, ai mua thì đừng nên mua
Minh,1, thật sự rất dỏm chỉ được cái pin
,2,"tắt nguồn là xem như bỏ"
Sùng A Phú,1, sau bản vá cập nhật hệ thống tháng 9/2022 gặp lỗi điện thoại tự sập nguồn
DOAN NGOC DIEP,1, pin thì mình không rõ vì mới mua nên cũng chưa vấn đề gì
Đồng Văn Chí,1, không biết lần này có tốt không nữa
Nguyễn Thị Thu Thủy,2," máy khá giật, chơi game liên quân khá lag không mượt( ai muốn chơi game thì không nên mua loại này nha)"
,1,"pin dùng 1 ngày đã hết , sạc thì nữa không bật được lên nguồn , pin quá kém"
Hoàng Ngọc Hùng,1,máy mới mua dùng được mấy hôm nó hay bị nóng máy là sao ???? khi đầu tiên thì cứ mong sao mua được cái hẳn hoi
Huỳnh Thanh Bình,2,oppo a54 quá tệ mới xài có 5 tháng mà đã giật lắc rồi oppo a54 này cung trị trá cũng gần 5tr chứ đâu phải đùa đâu lần sau không bao giờ xài tới oppo nữa nghe oppo sợ quá sợ
Biên,2,máy thỉnh thoảng bị đơ ứng dụng hay bị đẩy ra
Thành ,1, ra fpt cũng vậy mất thời gian
,1,đặt màu đỏ shop giao cho màu xám
Hồ Hoàng Long,1, tgdd và apple đổ trách nhiệm cho nhau
Doàn Nhật Linh,1,chơi game lag đơ máy không nên mua
Huỳnh Thanh Thật,2,ip 11 của tôi vừa mua được hơn tuần máy sóng yếu quá mạng 4g thông báo zalo bị nghẽn khi máy không sử dụng lúc bật sử dụng hay ai gọi cái là thông báo dồn dập khó chịu quá camera gọi messenger thì màu bị ố màu 
Nguyễn Thị Phuong,2, đem qua tgdđ nói lỗi do mình 
Nguyễn Anh Tuấn,1,"muốn đập bỏ máy luôn, sản phẩm quá tệ"
Nguyễn Thanh,2," cam sau của máy xấu lắm, ảo cực kì"
Thành,2, hàng bị bóc seal trước khi tôi nhận được không biết có phải máy trưng bày không
Phạm Minh Chiến,2, không biết hết dịch có hỏng hẳn luôn không 
Nguyễn Anh Tú,2, có lúc mh còn bị nháy
Nguyễn Văn Duy,1,lướt face không cũng nóng xôi mua xài không ưng chút nào quá tệ
,2, vậy mà kêu là main zin @@
Bùi Văn Dũng,2, kết mỗi sạc nhanh của nó
Huỳnh Thị Bé Quyên,2, để qua đêm mà pin tụt 12 - 15% mặc dù đã tắt hết wifi 4g chỉ để chế độ máy bay
Hồ Văn Sỹ,2, chơi liên quân bị khuyết màn hình
Lê Chí Cảnh,2,đầu bên kia nghe không được
Nguyễn Minh Nghi,2,"- sử dụng google chrome nhiều tab, nhiều lúc bị đơ, không thể mở qua tab khac"
Đoàn Thi Ngoc Thẩm,2,mới mua hôm 12/12 về xài cảm nhận về pin máy rất tệ
Yến,2, mà sao điện thoại không lưu ảnh trên zalo về được v
Chính,1,messenger lúc bất được lúc không
Nguyễn Huy Hoàng,2, chụp ảnh 50 mg nhưng không bằng nova 3i có mười mấy chấm
Dinh Thị Diem,1, bỏ chục củ mà mua điện thoại z phí
Dũng,1,"quá thất vọng luôn,sử dụng 20ngày pin còn 99%"
Duong,1,"4g,chơi game lag giật đùng đùng"
Phạm Hiếu,1,ram 4/128gb đối với 1 con sản phẩm này là quá tệ
Bình,2, mà hình như điện thoại nào cũng bị hết
,1,"mau hư, pin xài 1 lần, sạc vào phồng lên như bánh mì, máy xài được 1 tuần rồi cũng tắt thở không mở lại được"
Hoàn,1,camera 50 mega mà không bằng cam 13 của các loại khác
Huỳnh Anh Hao,1,"pin gì mà nhanh hết thật, từ 15% đến 2% trong 2p "
,1,có việc cần mà máy lỗi
,1,mong shop đừng lấy điện thoại mình gửi bh để bán cho người khác
Hà Thiết Chơn,2,redmi note 10s mới mua hôm 16-8
TRẦN VĂN NAM,1,lần đầu mua máy thì gặp máy hay hết pin
,1,"lắp vỏ bị hở hơi to nhìn hơi xấu"
Nguyễn Thị Hường,2,mua được hơn tuần mà nằm giường xem quệt chăn vô cũng nhận cảm ứng rất bực mình
,1, nó phát ra tiếng rất chói tai
,1, nói chung không nên mua ( shop thông cảm nói thật mà)
Lê Phượng,1,đã dùng được hơn 1 tháng
Văn Thành,1,nhưng dùng rất chán lúc thì đơ luôn cả may
Nguyễn Ngô Hoài Bắc,1," 6/128g mà chạy chậm, ít nhạy, thiết kế các tính năng không được thông minh lắm"
Hồ Thành Minh,2," điểm yếu của máy, mọi chức năng điều tốt"
Lê Hoà,2, chỉ lướt facebook mà máy nóng bỏng cả tay
Nguyễn Văn Phúc,1,"dùng rồi,mới mua kg được trả góp không được cáp usb và hiện đang bị lỗi vấn đề gọi video trong zalo "
,1,hết pin liên tục không dùng không nghe gọi cũng hết
Khánh Nguyễn,2,loa nghe nhỏ có lúc gọi bị tiếng vang
Phạm Ngọc Thường,1,"máy này dở tệ, cấu hình chỉ tương thích nhận quảng cáo, phần mềm thì cài đặt từ chpl toàn quảng cáo"
Ly Lo May,2,cứ chơi tầm 30 phút trở lên là bị vậy
Truong Van Lam,2, không dùng được mong ad cho hỗ trợ hay là s
,1,"đúng cái em cần ngay lúc này tuyệt vời mskdnxndj kẹ jd njej jen jej"
Phùng,2,"xài được 1 tháng thì điện thoại lag , hay bị đứng màn hình mỗi lần như vậy phải khởi động lại mất 10p có khi 30p , ba mình chỉ dùng điện thoại lướt web , xem phim nghe nhạc thôi đã lag như thế này"
Lee,2,mới mua 15.05 mà vân tay không được nhạy như ý muốn
Tuấn,2,trải nghiệm bình thường mà mà thấy máy hơi đơ
Hung,1,mới mua được 2 ngày máy nóng mạng yếu
TI M,2,về lâu mới tải lên được
Hà Linh,1, vậy em phải liên hệ hay đến đâu để được giải quyết ạ
Ngọc Ngọc,1, không nên mua dòng oppo a55 khuyên thật sự
Trải Nghiệm,1," tôi sạc 1 con redme 5i và 1 con 10c cả hai con đều ở mức 50% pin lúc 19h06p đến 20h thì redmi đầy pin,còn 10c thì chỉ đạt 90%"
Hoan,1,may thì bán qua đat những về sử dụng không khác gì máy hỏng redmi note 10 5g gặp ngay con máy phế vật
Thị Nơ,2,"giá gần 11tr mà pin tụt nhanh, có lúc đơ màn hình , máy rất dễ dàng bị nóng"
Trần Chung,2,"máy màn hình không mượt , thao tác hay bị lag "
Trần Hùng,2,"hình ảnh không sắc nét, chơi game chát thì không thấy chữ luôn"
Nguyễn Ngọc Hà,2,"pin tụt rất nhanh, thời gian chờ được 3 ngày, mặc dù rất ít nghe gọi, không phải là 15 ngày chờ như thông tin hãng đưa ra"
A Nghiem,1, còn nói có thể mở máy xem có bị vào nước không
Tuấn,2,"sau gần 1 tháng sử dụng mình xin được đánh giá con này là tệ,bắt mạng kém,pin dùng tụt nhanh không trâu như mọi người nghĩ đâu(mình không chơi game nhé)"
Trần Đông Giang,1,"chạy chương trình làm ơn động não vào, làm kiểu này ghé một lần chứ không có lần sau"
Phạm Minh Trung,2,"máy xài mọi thứ đều tốt, chỉ có điều khi mở máy, khi đang sử dụng thì ứng dụng chrome tự khởi chạy làm người dùng rất bực mình"
Lang,1,trả hàng lại mất phí 10% chưa xài được mà cũng bắt trả phí mới thanh toán
K'Chương,2, tầm giá còn nhiều sản phẩm tốt hơn 
Nguyễn Phúc Vinh,2,điện thoại xài chút xíu cầm muốn phòng tay gì nóng
Đỗ Văn Đại,1, sạc được 3 tháng thì giờ hỏng
Phạm Anh Đào,2, mong bên kỹ thuật liên hệ lại
Trịnh Đức Hiệp,2," bấm phím nhanh một chút là máy đơ,người ta gọi đến rút điện thoại ra nghe mà bấm nghe không được"
Huỳnh Vũ,1,"rất là tệ máy nóng ,nhanh hết pin , chơi game không mượt "
Lam,2,"mình mới mua con galaxy a03 sáng nay mà về tải ứng dụng facebook, zalo về gọi video thử mà máy ồn, rè ầm ầm, trong khi đó loa âm lượng mở mức trung, nhờ shop xử lý giúp ạ"
Từ Ngọc Điệp,2,chơi liên quân toàn bị tụt pin xong lag
Hậu,1, trong khi vô đó họ trả biết gì về áp suất 
Thao,1, mua máy 8gb để đa nhiệm tốt mà xài rất thường xuyên bị văng ứng dụng không hiểu tại sao
Thắm,2,"bỏ ra 22tr mua mà lướt facebook đứng hoài , không thì văng luôn, có khi phần trên đó không bấm được trong khi mạng vẫn mạnh"
Trần Ngọc Tuấn Vũ,2,gọi messenger qua dữ liệu di động cứ bị lỗi không thể gọi được
,1,"đừng nên mua nha mọi người, thà đắt tiền chút mà xài được đằng này mở không lên luôn thì xài kiểu gì"
Trâm,1,điện thoại mới mua đã lag 
Nguyễn Văn Chinh,2,camera trước quá ảo bóng không thật hình
Nguyễn Duy Hải,1,"pin tụt nhanh quá, mặc dù không xài, mong ad hỗ trợ mình mới mua bữa 30/8, chắc do pin r"
Đinh Thị Khuyên,1, vì lúc mua điện thoại không được nghệ cảnh báo về tình trạng nóng máy khi sử dụng
Nguyễn Hoàng Anh,1, lần 3 là hôm nay nhận máy cũng vậy vẫn không khắc phục được lỗi
Trương Thị Anh Thư,2, bỏ tiền ra ai mà không muốn mua 1 cái là xài tốt
Mơ,1,"cam thì mờ, mà loa mỗi lần gọi mess với zalo là vang lên âm thanh lạ lắm"
Đàm Mạnh Tú,2,đừng có 3 phút mà mất hẳn 1% ra tgdd thì bảo cứ dùng 1 tháng rồi quay lại
Diệu,2,điện thoại vừa mua hôm 5/12 camera thường xuyên bị lỗi 
Bùi Xuân Trường,2,"chất liệu cấu thành sản tốt tương đối tốt,camera lồi hơi cao"
TrầN Trang ĐàI,2," gọi video zalo khoảng 15 phút là điện thoại nóng ran lên buộc phải tắt cho máy nghỉ xong sử dụng lại máy vẫn nóng, kiểu mua máy về để đấy chứ sài là nóng dù điện thoại chỉ để lướt web không chơi game"
Nguyên Văn Nam,1,tin tưởng vào tgdd cái gì cũng vô đó mua dù đắt hơn ngoài rất nhiều 
Minh Voi,2, máy kết nối wifi tắt hết ứng dụng ngầm để qua đêm từ 28% xuống sập nguồn luôn 
Hoàn,1, định cho nokia cơ hội nhưng thật sự không hài lòng với sản phẩm này
Lại Nhung,2, pin không dùng để quá đêm từ 100% tụt xuống còn 40% không nên mua các bạn nhé
Nguyễn Minh Nam,1,không bật được bong bóng chất
Hoàng Văn Cường,2,xem phim youtube không được mượt lắm
Nguyễn Sỹ Thái Sơn,1," pin tụt nhanh quá dùng thì mau nóng máy giật lag , nhắn tin đôi khi bị nhảy chữ , quá thất vọng khi mua máy"
Trương Thị Anh Thư,2, kêu em lấy điện thoại khác quay lại khi tình trạng đó xảy ra
Van Hai,1, test thử liên quân để cấu hình vừa ôi trời nó nóng xong giật như điên
NGUYEN THANH BINH,1," camera chụp quá đẹp , không có con nào của tàu khựa qua mặt được 4"
Hà Thị Dịu,2, chụp ảnh thì mất 2-3 giây mới lưu ảnh được
Nguyễn Thị Nguyên Hạnh,1,điện thoại dùng hơn 1 tháng bị liệt nút âm lương và nguồn
Lê Văn Thịnh,2,màn hình cảm ứng hay bị tự động nhảy cảm ứng lung tung
Hồ Hữu Hậu,2,"mới mua được vài tiếng nhưng phía back bị đơ bấm vài lần mới được, cảm ứng không mượt"
Phạm Thạch Sum,2,ram 8g mà chơi game không mượt xin hãy lên phiên bản mới chơi liên quân lag lắm chơi thua cái vivo y51 nữa
Nguyễn Văn Thắng,1,lại còn vân tay không làm việc nữa chứ kém và bực mình với sản phẩm mà sao vẫn có bình luận là tốt chắc mua bình luận à
Xuân Huy,1, đến bây giờ bệnh ngày càng nặng 
Nguyễn Minh Phương,1, mình cũng phải chủ động gọi
,1, để qua đêm cũng hết pin 
